[HEADER]TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]149,2,48.0000,414.2869,-18.3143,-18.7818,4.5987,0.47847645,-11.9361
[DATA]150,2,48.0000,414.7711,-18.3386,-18.8050,4.6050,0.47845253,-5.0428
[DATA]151,2,48.0000,415.2505,-18.3625,-18.8280,4.6109,0.47842861,-0.1175
[DATA]152,2,48.0000,415.7184,-18.3859,-18.8505,4.6169,0.47840468,-3.0751
[DATA]153,2,48.0000,416.1825,-18.4091,-18.8728,4.6226,0.47838076,-11.0848
[DATA]154,2,48.0000,416.6345,-18.4317,-18.8945,4.6284,0.47835685,-10.8874
[DATA]155,2,48.0000,417.0802,-18.4540,-18.9158,4.6340,0.47833293,0.3979
[DATA]156,2,48.0000,417.9380,-18.4969,-18.9570,4.6448,0.47830901,-1.2818
[DATA]157,2,48.0000,418.3546,-18.5177,-18.9770,4.6501,0.47828510,-1.3052
[DATA]158,2,48.0000,418.7673,-18.5384,0.0000,0.0000,0.47826118,-2.5759
[DATA]159,2,48.0000,419.1721,-18.5586,-19.0163,4.6604,0.47823727,-2.1775
[DATA]160,2,55.7368,419.5851,-18.1924,-18.6647,4.5677,0.47821336,-1.3052
[DATA]161,2,48.0000,419.9871,-18.5994,0.0000,0.0000,0.47818945,-2.9856
[DATA]162,2,48.0000,420.3801,-18.6190,-19.0742,4.6758,0.47816554,-18.3551
[DATA]163,2,55.6245,420.7748,-18.2575,0.0000,0.0000,0.47814163,-1.3723
[DATA]164,2,48.0000,421.2690,-18.6634,-19.1169,4.6866,0.47811772,-8.8667
[DATA]165,2,55.7165,421.8167,-18.3050,-18.7728,4.5958,0.47809381,-5.9295
[DATA]166,2,48.0000,422.4308,-18.7215,-19.1727,4.7010,0.47806991,-1.9087
[DATA]167,2,48.0000,423.0753,-18.7538,-19.2036,4.7091,0.47804601,-10.0437
[DATA]168,2,48.0000,423.7659,-18.7883,-19.2368,4.7172,0.47802210,-5.2162
[DATA]169,2,48.0000,424.4786,-18.8239,-19.2710,4.7264,0.47799820,-8.1763
[DATA]170,2,48.0000,425.0817,-18.8541,-19.2999,4.7340,0.47797430,-14.8379
[DATA]171,2,48.0000,425.5986,-18.8799,-19.3247,4.7409,0.47795040,-6.8767
[DATA]172,2,48.0000,426.4334,-18.9217,-19.3648,4.7516,0.47792651,-3.1612
[DATA]173,2,48.0000,426.7767,-18.9388,-19.3813,4.7560,0.47790261,-4.3819
[DATA]174,2,48.0000,427.0790,-18.9539,-19.3958,4.7599,0.47787872,-9.7913
[DATA]175,2,48.0000,427.3486,-18.9674,-19.4087,4.7633,0.47785482,-3.9551
[DATA]176,2,48.0000,427.5958,-18.9798,-19.4206,4.7665,0.47783093,-11.9353
[DATA]177,2,48.0000,427.8245,-18.9912,-19.4316,4.7694,0.47780704,-1.9480
[DATA]178,2,48.0000,428.0378,-19.0019,0.0000,0.0000,0.47778315,-10.9384
[DATA]179,2,48.0000,428.2370,-19.0118,-19.4514,4.7747,0.47775926,-19.0832
[DATA]180,2,55.9239,428.4237,-18.6250,-19.0800,4.6768,0.47773537,-10.2774
[DATA]181,2,48.0000,428.5977,-19.0299,-19.4687,4.7795,0.47771148,-8.4930
[DATA]182,2,48.0000,428.7661,-19.0383,0.0000,0.0000,0.47768760,-10.0471
[DATA]183,2,48.0000,428.9244,-19.0462,-19.4844,4.7832,0.47766371,-2.4613
[DATA]184,2,56.0350,429.0788,-18.6522,-19.1061,4.6836,0.47763983,-2.0902
[DATA]185,2,48.0000,429.2276,-19.0614,0.0000,0.0000,0.47761595,-3.7123
[DATA]186,2,48.0000,429.3705,-19.0685,0.0000,0.0000,0.47759207,-5.1569
[DATA]187,2,55.8433,429.5119,-18.6834,0.0000,0.0000,0.47756819,-1.1032
[DATA]188,2,63.9365,429.6493,-18.2856,-18.7542,4.5912,0.47754431,-0.1175
[DATA]189,2,72.2798,429.7833,-17.8752,-18.3602,4.4874,0.47752043,-1.6519
[DATA]190,2,62.1188,429.9144,-18.3898,-18.8542,4.6487,0.47749656,-13.1451
[DATA]191,2,48.0000,430.0433,-19.1022,-19.5381,4.7785,0.47747268,-10.6145
[DATA]192,2,48.2432,430.1688,-19.0963,-19.5324,4.8088,0.47744881,-2.8308
[DATA]193,2,48.0000,430.2940,-19.1147,-19.5501,4.7922,0.47742494,-13.0085
[DATA]194,2,48.0000,430.5326,-19.1266,0.0000,0.0000,0.47740106,-11.5427
[DATA]195,2,48.0000,430.6504,-19.1325,0.0000,0.0000,0.47737719,-4.5665
[DATA]196,2,54.4981,430.7655,-18.8134,-19.2608,4.7269,0.47735332,-6.2759
[DATA]197,2,61.2463,430.8781,-18.4816,-18.9423,4.6429,0.47732946,-2.8945
[DATA]198,2,48.9836,430.9888,-19.1003,-19.5362,4.8312,0.47730559,-1.4312
[DATA]199,2,48.0000,431.0975,-19.1549,-19.5887,4.7887,0.47728173,-3.6053
[DATA]200,2,49.3504,431.2056,-19.0928,-19.5290,4.8061,0.47725786,-12.0035
[DATA]201,2,48.0000,431.3109,-19.1655,-19.5989,4.8062,0.47723400,-0.6585
[DATA]202,2,48.0000,431.3109,-19.1655,-19.5989,4.8396,0.47721014,-14.7519
[DATA]203,2,48.0000,431.3109,-19.1655,-19.5989,4.8731,0.47718628,-6.5018
[DATA]204,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47716242,-2.0119
[DATA]205,2,48.0000,431.3109,-19.1655,-19.5989,4.9402,0.47713856,-7.4947
[DATA]206,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47711470,-13.1092
[DATA]207,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47709085,-1.3230
[DATA]208,2,48.0000,431.3109,-19.1655,-19.5989,4.9737,0.47706699,-4.7506
[DATA]209,2,48.0000,431.3109,-19.1655,-19.5989,4.9737,0.47704314,-1.4672
[DATA]210,2,48.0000,431.3109,-19.1655,-19.5989,5.0072,0.47701929,-2.9856
[DATA]211,2,48.0000,431.3109,-19.1655,-19.5989,5.0407,0.47699544,0.5087
[DATA]212,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47697159,-3.5673
[DATA]213,2,48.0000,431.3109,-19.1655,-19.5989,5.1077,0.47694774,-5.5598
[DATA]214,2,48.0000,431.3109,-19.1655,-19.5989,5.1077,0.47692389,-0.8851
[DATA]215,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47690004,-11.9372
[DATA]216,2,48.0000,431.3109,-19.1655,-19.5989,4.8309,0.47687620,-2.9735
[DATA]217,2,48.0000,431.3109,-19.1655,-19.5989,4.8309,0.47685235,-0.1175
[DATA]218,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47682851,-5.3382
[DATA]219,2,48.0000,431.3109,-19.1655,-19.5989,4.6844,0.47680467,0.2546
[DATA]220,2,48.0000,431.3109,-19.1655,-19.5989,4.6844,0.47678083,-2.0843
[DATA]221,2,48.0000,431.3109,-19.1655,-19.5989,4.6111,0.47675699,-1.3230
[DATA]222,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47673315,-11.9915
[DATA]223,2,48.0000,431.3109,-19.1655,-19.5989,4.5900,0.47670932,-5.8143
[DATA]224,2,48.0000,431.3109,-19.1655,-19.5989,4.5900,0.47668548,-0.0701
[DATA]225,2,48.0000,431.3109,-19.1655,-19.5989,4.6522,0.47666165,-1.9165
[DATA]226,2,48.0000,431.3109,-19.1655,-19.5989,4.7144,0.47663781,-4.7337
[DATA]227,2,48.0000,431.3109,-19.1655,-19.5989,4.7766,0.47661398,0.9032
[DATA]228,2,48.0000,431.3109,-19.1655,-19.5989,4.8388,0.47659015,-2.3791
[DATA]229,2,48.0000,431.3109,-19.1655,-19.5989,4.9632,0.47656632,-3.8070
[DATA]230,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47654249,-10.4485
[DATA]231,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47651867,0.7852
[DATA]232,2,48.0000,431.3109,-19.1655,-19.5989,5.0876,0.47649484,0.0770
[DATA]233,2,48.0000,431.3109,-19.1655,-19.5989,5.0876,0.47647102,-3.4173
[DATA]234,2,48.0000,431.3109,-19.1655,-19.5989,5.1498,0.47644719,0.0515
[DATA]235,2,48.0000,431.3109,-19.1655,-19.5989,5.2121,0.47642337,0.0735
[DATA]236,2,48.0000,431.3109,-19.1655,-19.5989,5.2743,0.47639955,-1.5477
[DATA]237,2,48.0000,431.3109,-19.1655,-19.5989,5.3365,0.47637573,-19.3774
[DATA]238,2,48.0000,431.3109,-19.1655,-19.5989,5.3987,0.47635191,-10.0658
[DATA]239,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47632809,0.3779
[DATA]240,2,48.0000,431.3109,-19.1655,-19.5989,5.5231,0.47630428,0.0735
[DATA]241,2,48.0000,431.3109,-19.1655,-19.5989,5.5231,0.47628046,-4.0889
[DATA]242,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47625665,0.0718
[DATA]243,2,48.0000,431.3109,-19.1655,-19.5989,5.6475,0.47623283,-1.8781
[DATA]244,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47620902,-1.7231
[DATA]245,2,48.0000,431.3109,-19.1655,0.0000,0.0000,0.47618521,-1.9114
[DATA]246,2,48.0000,431.3109,-19.1655,-19.5989,5.7097,0.47616140,-14.5631
[DATA]247,2,48.0000,431.3109,-19.1655,-19.5989,5.7097,0.47613759,-0.1164
[DATA]248,2,48.0000,431.3109,-19.1655,-19.5989,5.7719,0.47611379,-6.1252
[DATA]249,2,48.0000,431.3109,-19.1655,-19.5989,5.8341,0.47608998,-0.1175
[DATA]1,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47606618,-0.1175
[DATA]2,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47604237,-5.9981
[DATA]3,3,520.0000,508.0000,-0.1132,-0.2960,-0.1048,0.47601857,-5.9251
[DATA]4,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47599477,-5.0226
[DATA]5,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47597097,-10.4670
[DATA]6,3,520.0000,508.0000,-0.1132,-0.2960,-0.1057,0.47594717,-0.1175
[DATA]7,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47592338,-5.7960
[DATA]8,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47589958,-1.8064
[DATA]9,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47587578,-8.8068
[DATA]10,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47585199,-5.1107
[DATA]11,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47582820,-5.7527
[DATA]12,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47580441,-3.2289
[DATA]13,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47578062,-1.3173
[DATA]14,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47575683,-0.1175
[DATA]15,3,520.0000,508.0000,-0.1132,-0.2960,-0.1065,0.47573304,-10.0991
[DATA]16,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47570925,-14.7499
[DATA]17,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47568547,-4.5348
[DATA]18,3,520.0000,508.0000,-0.1132,-0.2960,-0.1074,0.47566168,-15.0615
[DATA]19,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47563790,-8.5014
[DATA]20,3,520.0000,508.0000,-0.1132,-0.2960,-0.1083,0.47561412,-18.6574
[DATA]21,3,520.0000,508.0000,-0.1132,0.0000,0.0000,0.47559034,-5.6571
[DATA]22,3,517.7860,507.2349,0.0456,0.0000,0.0000,0.47556656,-2.3601
[DATA]23,3,516.7560,506.5366,0.0823,0.0000,0.0000,0.47554278,-3.5070
[DATA]24,3,515.8760,505.7219,0.0895,-0.2812,-0.0886,0.47551900,-3.1303
[DATA]25,3,515.1460,504.7686,0.0648,0.0000,0.0000,0.47549523,-2.9494
[DATA]26,3,514.2848,503.7425,0.0466,0.0000,0.0000,0.47547145,0.5087
[DATA]27,3,513.5735,502.6286,0.0021,-0.2876,-0.0940,0.47544768,-2.1048
[DATA]28,3,513.0123,501.4575,-0.0648,0.0000,0.0000,0.47542391,-7.5567
[DATA]29,3,512.3135,500.2432,-0.1209,-0.2966,-0.1035,0.47540013,-11.4608
[DATA]30,3,511.7647,499.0209,-0.1932,-0.3020,-0.1089,0.47537636,-2.8079
[DATA]31,3,511.0694,497.7747,-0.2515,0.0000,0.0000,0.47535260,-5.2892
[DATA]32,3,510.2221,496.5091,-0.2951,0.0000,0.0000,0.47532883,-3.7300
[DATA]33,3,509.5248,495.2484,-0.3529,0.0000,0.0000,0.47530506,-1.7693
[DATA]34,3,508.9775,493.9803,-0.4251,0.0000,0.0000,0.47528130,-1.6057
[DATA]35,3,508.5802,492.6932,-3.0113,-0.3271,-0.1357,0.47525753,-13.6759
[DATA]36,3,508.3329,491.4211,-0.1063,0.0000,0.0000,0.47523377,-7.5270
[DATA]37,3,507.9085,490.1740,-0.1792,0.0000,0.0000,0.47521001,-18.3551
[DATA]38,3,507.6340,488.9611,-0.2587,0.0000,0.0000,0.47518625,-0.0701
[DATA]39,3,507.5353,486.5803,-0.4365,0.0000,0.0000,0.47516249,-5.2892
[DATA]40,3,507.7108,485.4031,-0.5323,0.0000,0.0000,0.47513873,-0.1175
[DATA]41,3,508.0364,484.2470,-0.6304,0.0000,0.0000,0.47511497,-3.8609
[DATA]42,3,508.5120,483.1125,-0.7302,0.0000,0.0000,0.47509122,0.9029
[DATA]43,3,509.1376,481.9908,-0.8322,0.0000,0.0000,0.47506746,-3.0370
[DATA]44,3,509.9132,480.8947,-0.9361,0.0000,0.0000,0.47504371,-2.2037
[DATA]45,3,510.8388,479.8017,-1.0438,0.0000,0.0000,0.47501996,-8.5121
[DATA]46,3,511.9144,478.7309,-1.1551,0.0000,0.0000,0.47499621,-19.3764
[DATA]47,3,513.1400,477.6820,-4.2710,-0.4837,-0.3025,0.47497246,0.5838
[DATA]48,3,514.5156,476.6529,-4.3924,-0.5029,-0.3232,0.47494871,-0.1175
[DATA]49,3,515.5576,475.6107,-4.4970,-0.5196,-0.3423,0.47492496,-4.2682
[DATA]50,3,516.2466,474.5552,-1.5844,0.0000,0.0000,0.47490121,-19.3589
[DATA]51,3,516.5660,473.5152,-1.6524,0.0000,0.0000,0.47487747,-3.0132
[DATA]52,3,517.0355,472.4898,-1.7272,0.0000,0.0000,0.47485372,-11.5152
[DATA]53,3,517.6549,471.4720,-1.8091,0.0000,0.0000,0.47482998,-2.5701
[DATA]54,3,518.4244,470.4625,-1.8981,0.0000,0.0000,0.47480624,-14.2079
[DATA]55,3,519.3439,469.4700,-1.9937,0.0000,0.0000,0.47478250,-1.3374
[DATA]56,3,520.0000,468.5026,-5.0749,-0.6120,-0.4486,0.47475876,-2.1876
[DATA]57,3,519.4370,467.5190,-2.0959,0.0000,0.0000,0.47473502,-10.0313
[DATA]58,3,516.9251,465.5959,-2.0665,0.0000,0.0000,0.47471129,-3.5673
[DATA]59,3,515.5882,464.6565,-2.0466,0.0000,0.0000,0.47468755,-9.9176
[DATA]60,3,514.4013,463.7343,-2.0333,0.0000,0.0000,0.47466382,-12.5905
[DATA]61,3,513.3644,462.8224,-5.0271,-0.6043,-0.4414,0.47464008,-1.5287
[DATA]62,3,512.4774,461.9128,-5.0282,-0.6045,-0.4412,0.47461635,-19.4142
[DATA]63,3,511.1361,460.9964,-2.0070,0.0000,0.0000,0.47459262,-5.4821
[DATA]64,3,509.3404,460.1037,-1.9618,0.0000,0.0000,0.47456889,-2.8592
[DATA]65,3,507.6946,459.2214,-1.9236,0.0000,0.0000,0.47454516,-0.2431
[DATA]66,3,506.1988,458.3377,-1.8930,0.0000,0.0000,0.47452143,-4.2364
[DATA]67,3,504.8530,457.4568,-1.8698,0.0000,0.0000,0.47449771,-3.4538
[DATA]68,3,503.6572,456.5999,-1.8529,0.0000,0.0000,0.47447398,-7.5567
[DATA]69,3,502.6114,455.7341,-1.8438,0.0000,0.0000,0.47445026,-1.9740
[DATA]70,3,501.7157,454.8912,-1.8412,0.0000,0.0000,0.47442654,-14.2079
[DATA]71,3,500.9699,454.0714,-1.8449,0.0000,0.0000,0.47440282,-19.1485
[DATA]72,3,500.3741,453.2589,-1.8557,0.0000,0.0000,0.47437910,-2.0865
[DATA]73,3,499.9283,452.4431,-1.8742,0.0000,0.0000,0.47435538,-5.2282
[DATA]74,3,499.4868,450.8365,-4.9325,-0.5892,-0.4226,0.47433166,-0.9277
[DATA]75,3,499.4910,450.0297,-1.9731,0.0000,0.0000,0.47430794,-2.0843
[DATA]76,3,499.0560,449.2367,-4.9910,-0.5986,-0.4337,0.47428423,-1.6540
[DATA]77,3,498.7710,448.4656,-2.0153,0.0000,0.0000,0.47426051,0.0043
[DATA]78,3,498.0374,447.7121,-5.0163,-0.6026,-0.4391,0.47423680,0.0778
[DATA]79,3,497.4539,446.9529,-5.0250,-0.6040,-0.4402,0.47421309,0.9023
[DATA]80,3,496.4178,446.1911,-2.0113,0.0000,0.0000,0.47418938,-10.2233
[DATA]81,3,494.9276,445.4485,-1.9740,0.0000,0.0000,0.47416567,-1.8169
[DATA]82,3,493.5875,444.7122,-1.9438,0.0000,0.0000,0.47414196,-7.1019
[DATA]83,3,492.3973,443.9793,-1.9209,0.0000,0.0000,0.47411825,-0.2431
[DATA]84,3,491.3572,443.2458,-1.9056,0.0000,0.0000,0.47409455,-1.6566
[DATA]85,3,490.4670,442.5307,-4.8968,-0.5835,-0.4189,0.47407084,-11.0848
[DATA]86,3,489.7269,441.8305,-4.8948,-0.5832,-0.4181,0.47404714,-1.1090
[DATA]87,3,488.5532,441.1438,-1.8705,0.0000,0.0000,0.47402344,-5.9239
[DATA]88,3,486.9464,440.4621,-4.8242,-0.5719,-0.4084,0.47399974,-18.6345
[DATA]89,3,485.4896,439.7764,-1.7856,0.0000,0.0000,0.47397604,-2.3791
[DATA]90,3,483.6109,439.1001,-1.7255,0.0000,0.0000,0.47395234,-13.0599
[DATA]91,3,481.8822,438.4203,-1.6730,0.0000,0.0000,0.47392864,-2.6925
[DATA]92,3,478.8749,437.0892,-1.5891,0.0000,0.0000,0.47390494,-11.9631
[DATA]93,3,477.5962,436.4524,-1.5570,0.0000,0.0000,0.47388125,-19.2753
[DATA]94,3,476.4675,435.8142,-4.5324,-0.5252,-0.3562,0.47385755,-14.8012
[DATA]95,3,475.4888,435.1746,-1.5154,0.0000,0.0000,0.47383386,-6.7284
[DATA]96,3,474.1349,434.5356,-1.4796,0.0000,0.0000,0.47381017,0.0761
[DATA]97,3,472.9310,433.9183,-4.4501,-0.5121,-0.3422,0.47378648,-16.2632
[DATA]98,3,471.8770,433.3218,-1.4272,0.0000,0.0000,0.47376279,-10.0454
[DATA]99,3,470.4610,432.7316,-1.3857,0.0000,0.0000,0.47373910,-5.0760
[DATA]100,3,469.1950,432.1381,-1.3518,0.0000,0.0000,0.47371541,-4.8312
[DATA]101,3,468.0790,431.5542,-1.3250,0.0000,0.0000,0.47369173,-12.5097
[DATA]102,3,467.1130,430.9672,-1.3058,0.0000,0.0000,0.47366804,-10.2864
[DATA]103,3,466.2970,430.3979,-1.2934,0.0000,0.0000,0.47364436,-1.7409
[DATA]104,3,465.6309,429.8418,-1.2878,0.0000,0.0000,0.47362068,0.3739
[DATA]105,3,465.1149,429.2953,-4.2893,-0.4866,-0.3125,0.47359700,-2.5637
[DATA]106,3,464.7489,428.7506,-4.2984,-0.4880,-0.3136,0.47357332,-8.9717
[DATA]107,3,464.0463,428.2073,-4.2903,-0.4867,-0.3132,0.47354964,-1.8000
[DATA]108,3,463.0058,427.6768,-1.2645,0.0000,0.0000,0.47352596,-5.4394
[DATA]109,3,461.6285,427.1633,-1.2206,0.0000,0.0000,0.47350228,-6.3443
[DATA]110,3,460.4013,426.6627,-1.1836,0.0000,0.0000,0.47347861,-3.4538
[DATA]111,3,458.3967,425.6695,-1.1316,0.0000,0.0000,0.47345494,-4.5411
[DATA]112,3,457.6194,425.1852,-1.1165,0.0000,0.0000,0.47343126,-3.9611
[DATA]113,3,456.9922,424.7064,-4.1088,-0.4583,-0.2822,0.47340759,-12.8578
[DATA]114,3,456.5149,424.2277,-1.1089,0.0000,0.0000,0.47338392,-4.4007
[DATA]115,3,455.7293,423.7481,-1.0931,0.0000,0.0000,0.47336025,-1.3729
[DATA]116,3,455.0938,423.2824,-4.0842,-0.4545,-0.2781,0.47333658,-1.9249
[DATA]117,3,454.6082,422.8119,-1.0834,0.0000,0.0000,0.47331292,-16.3287
[DATA]118,3,453.8182,422.3555,-1.0660,0.0000,0.0000,0.47328925,-1.2878
[DATA]119,3,453.1781,421.9070,-1.0560,0.0000,0.0000,0.47326559,-1.3723
[DATA]120,3,452.6881,421.4611,-1.0537,0.0000,0.0000,0.47324192,-5.2892
[DATA]121,3,452.3480,421.0121,-1.0594,0.0000,0.0000,0.47321826,-11.8696
[DATA]122,3,452.1580,420.5659,-1.0728,0.0000,0.0000,0.47319460,-10.4892
[DATA]123,3,452.1179,420.1276,-1.0935,0.0000,0.0000,0.47317094,-4.7506
[DATA]124,3,452.2279,419.7017,-4.1213,-0.4602,-0.2823,0.47314728,-0.1175
[DATA]125,3,452.4878,419.2751,-4.1566,-0.4657,-0.2878,0.47312362,0.9029
[DATA]126,3,452.4376,418.8609,-1.1753,0.0000,0.0000,0.47309997,-2.4966
[DATA]127,3,452.0716,418.4521,-1.1775,0.0000,0.0000,0.47307631,-1.6957
[DATA]128,3,451.8556,418.0501,-1.1870,0.0000,0.0000,0.47305266,-19.2378
[DATA]129,3,451.7897,417.6474,-4.2042,-0.4731,-0.2970,0.47302901,-6.8948
[DATA]130,3,451.8737,417.2452,-1.2289,0.0000,0.0000,0.47300536,-5.6413
[DATA]131,3,451.5455,416.4587,-4.2522,-0.4807,-0.3054,0.47298171,-0.1175
[DATA]132,3,451.6064,416.0717,-1.2749,0.0000,0.0000,0.47295806,-8.4930
[DATA]133,3,451.3366,415.6937,-1.2804,0.0000,0.0000,0.47293441,-11.9361
[DATA]134,3,451.2168,415.3175,-1.2934,0.0000,0.0000,0.47291076,-1.5641
[DATA]135,3,451.2470,414.9512,-1.3134,0.0000,0.0000,0.47288712,-1.3088
[DATA]136,3,451.4273,414.5860,-1.3409,0.0000,0.0000,0.47286347,-8.9717
[DATA]137,3,451.7575,414.2273,-1.3756,0.0000,0.0000,0.47283983,-13.5584
[DATA]138,3,452.2376,413.8714,-1.4177,0.0000,0.0000,0.47281619,-19.3950
[DATA]139,3,452.8679,413.5256,-1.4667,0.0000,0.0000,0.47279255,-7.5567
[DATA]140,3,453.6481,413.1832,-1.5230,0.0000,0.0000,0.47276891,-2.9967
[DATA]141,3,454.5783,412.8362,-1.5869,0.0000,0.0000,0.47274527,-1.2072
[DATA]142,3,455.6585,412.4855,-1.6586,0.0000,0.0000,0.47272163,-10.0471
[DATA]143,3,456.8887,412.1466,-1.7371,0.0000,0.0000,0.47269799,-2.3131
[DATA]144,3,458.2689,411.8075,-1.8230,0.0000,0.0000,0.47267436,-4.9653
[DATA]145,3,459.7991,411.4675,-1.9166,0.0000,0.0000,0.47265073,-1.2293
[DATA]146,3,461.4793,411.1321,-2.0174,0.0000,0.0000,0.47262709,-10.0147
[DATA]147,3,463.3095,410.8081,-5.1251,-0.6200,-0.4520,0.47260346,-10.0369
[DATA]148,3,465.2897,410.4878,-2.2401,0.0000,0.0000,0.47257983,-5.8729
[DATA]149,3,466.7999,410.1668,-2.3317,0.0000,0.0000,0.47255620,-15.7235
[DATA]150,3,468.4601,409.8444,-2.4308,0.0000,0.0000,0.47253257,-1.9894
[DATA]151,3,470.2703,409.5233,-2.5374,0.0000,0.0000,0.47250895,-2.4115
[DATA]152,3,472.2305,409.2106,-2.6510,0.0000,0.0000,0.47248532,-0.2431
[DATA]153,3,474.3407,408.8994,-5.7721,-0.7235,-0.5642,0.47246170,-14.8517
[DATA]154,3,476.7009,408.5943,-5.9053,-0.7449,-0.5867,0.47243808,-0.1175
[DATA]155,3,479.9794,408.0067,-3.0986,0.0000,0.0000,0.47241445,-19.1101
[DATA]156,3,480.8763,407.7188,-3.1579,0.0000,0.0000,0.47239083,-1.8077
[DATA]157,3,482.0233,407.4298,-3.2297,0.0000,0.0000,0.47236721,-0.9916
[DATA]158,3,483.4203,407.1455,-3.3137,0.0000,0.0000,0.47234359,-2.4613
[DATA]159,3,485.0673,406.8652,-6.4101,-0.8256,-0.6771,0.47231998,-11.9133
[DATA]160,3,486.9642,406.5881,-3.5188,0.0000,0.0000,0.47229636,-11.9738
[DATA]161,3,488.2856,406.3116,-3.5987,0.0000,0.0000,0.47227275,-1.2671
[DATA]162,3,489.8569,406.0432,-6.6907,-0.8705,-0.7263,0.47224913,-2.5637
[DATA]163,3,491.6783,405.7750,-3.7952,0.0000,0.0000,0.47222552,-4.7153
[DATA]164,3,492.8791,405.5122,-3.8683,0.0000,0.0000,0.47220191,-1.4079
[DATA]165,3,494.3300,405.2559,-3.9537,0.0000,0.0000,0.47217830,-12.4481
[DATA]166,3,496.0308,405.0042,-7.0513,-0.9282,-0.7890,0.47215469,-12.2125
[DATA]167,3,497.9816,404.7593,-4.1611,0.0000,0.0000,0.47213108,0.0083
[DATA]168,3,499.2542,404.5110,-4.2372,0.0000,0.0000,0.47210748,-12.5905
[DATA]169,3,500.7769,404.2632,-4.3257,0.0000,0.0000,0.47208387,-2.9208
[DATA]170,3,502.5495,404.0146,-4.4267,0.0000,0.0000,0.47206027,-14.6354
[DATA]171,3,504.5721,403.7713,-4.5400,0.0000,0.0000,0.47203666,-10.4203
[DATA]172,3,506.8447,403.5262,-4.6659,0.0000,0.0000,0.47201306,-0.3590
[DATA]173,3,509.3673,403.2878,-7.8040,-1.0486,-0.9181,0.47198946,-2.9735
[DATA]174,3,512.1399,403.0552,-4.9542,0.0000,0.0000,0.47196586,-0.1175
[DATA]175,3,514.1139,402.8267,-5.0644,0.0000,0.0000,0.47194226,-15.3558
[DATA]176,3,516.3379,402.6048,-5.1867,0.0000,0.0000,0.47191867,-8.9363
[DATA]177,3,518.8119,402.3863,-8.3213,-1.1314,-1.0086,0.47189507,-18.1140
[DATA]178,3,520.0000,402.1736,-8.3913,-1.1426,-1.0336,0.47187148,-2.5672
[DATA]179,3,517.3026,401.9587,-5.2672,0.0000,0.0000,0.47184788,-2.3431
[DATA]180,3,509.2300,401.5446,-4.8843,0.0000,0.0000,0.47182429,-0.1175
[DATA]181,3,504.9974,401.3358,-7.6831,-1.0293,-0.9171,0.47180070,-2.3470
[DATA]182,3,501.0148,401.1243,-7.4945,-0.9991,-0.8834,0.47177711,-5.8433
[DATA]183,3,496.2529,400.9174,-4.2668,0.0000,0.0000,0.47175352,-3.2780
[DATA]184,3,490.7418,400.7159,-4.0013,0.0000,0.0000,0.47172993,-1.6299
[DATA]185,3,485.4808,400.5129,-3.7484,0.0000,0.0000,0.47170635,-5.7763
[DATA]186,3,480.4698,400.3092,-3.5080,0.0000,0.0000,0.47168276,-2.3094
[DATA]187,3,475.7087,400.1126,-6.2798,-0.8048,-0.6736,0.47165918,-2.1612
[DATA]188,3,471.1977,399.9164,-3.0641,0.0000,0.0000,0.47163559,-14.4210
[DATA]189,3,466.1319,399.7247,-2.8204,0.0000,0.0000,0.47161201,-10.6145
[DATA]190,3,461.3161,399.5367,-2.5890,0.0000,0.0000,0.47158843,-1.5319
[DATA]191,3,456.6503,399.3474,-2.3651,0.0000,0.0000,0.47156485,-3.4202
[DATA]192,3,452.1345,399.1614,-5.1487,-0.6238,-0.4753,0.47154127,-2.0170
